"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Insulin receptor recycling"	"Insulin receptor recycling"	"1/208"	"26/7644"	0.512506755043464	0.88897776646428	0.780915101089619	"ATP6V1A"	1
"M1"	"Collagen biosynthesis and modifying enzymes"	"Collagen biosynthesis and modifying enzymes"	"2/208"	"64/7644"	0.523584080269556	0.895482541682817	0.786629166602812	"COL24A1/ADAMTS3"	2
"M1"	"O-linked glycosylation of mucins"	"O-linked glycosylation of mucins"	"2/208"	"64/7644"	0.523584080269556	0.895482541682817	0.786629166602812	"B4GALT6/GALNTL6"	2
"M1"	"TCR signaling"	"TCR signaling"	"2/208"	"64/7644"	0.523584080269556	0.895482541682817	0.786629166602812	"PAK1/PAK3"	2
"M1"	"Integrin alphaIIb beta3 signaling"	"Integrin alphaIIb beta3 signaling"	"1/208"	"27/7644"	0.525817150810195	0.895482541682817	0.786629166602812	"RASGRP1"	1
"M1"	"mTOR signalling"	"mTOR signalling"	"1/208"	"27/7644"	0.525817150810195	0.895482541682817	0.786629166602812	"PRKAA2"	1
"M1"	"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	"1/208"	"27/7644"	0.525817150810195	0.895482541682817	0.786629166602812	"MET"	1
"M1"	"MHC class II antigen presentation"	"MHC class II antigen presentation"	"3/208"	"103/7644"	0.535105420778863	0.903839976932289	0.793970685861105	"DNM1/SH3GL2/DYNC1I1"	3
"M1"	"O-linked glycosylation"	"O-linked glycosylation"	"3/208"	"103/7644"	0.535105420778863	0.903839976932289	0.793970685861105	"B4GALT6/GALNTL6/ADAMTS3"	3
"M1"	"Adrenaline,noradrenaline inhibits insulin secretion"	"Adrenaline,noradrenaline inhibits insulin secretion"	"1/208"	"28/7644"	0.538765822548607	0.903839976932289	0.793970685861105	"GNG2"	1
"M1"	"Keratan sulfate biosynthesis"	"Keratan sulfate biosynthesis"	"1/208"	"28/7644"	0.538765822548607	0.903839976932289	0.793970685861105	"B4GALT6"	1
"M1"	"PKB-mediated events"	"PKB-mediated events"	"1/208"	"28/7644"	0.538765822548607	0.903839976932289	0.793970685861105	"PRKAA2"	1
"M1"	"Assembly of the primary cilium"	"Assembly of the primary cilium"	"5/208"	"179/7644"	0.540528705662602	0.904098608876138	0.794197878934087	"YWHAG/TUBA4A/PRKAR2B/MCHR1/CNGB1"	5
"M1"	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	"2/208"	"67/7644"	0.548401052861192	0.911369869142874	0.80058525684212	"ST8SIA3/ST6GALNAC5"	2
"M1"	"CDO in myogenesis"	"CDO in myogenesis"	"1/208"	"29/7644"	0.551362554285725	0.911369869142874	0.80058525684212	"MEF2C"	1
"M1"	"Myogenesis"	"Myogenesis"	"1/208"	"29/7644"	0.551362554285725	0.911369869142874	0.80058525684212	"MEF2C"	1
"M1"	"SHC-mediated cascade"	"SHC-mediated cascade"	"1/208"	"29/7644"	0.551362554285725	0.911369869142874	0.80058525684212	"FGF9"	1
"M1"	"PI3K Cascade"	"PI3K Cascade"	"2/208"	"68/7644"	0.556470842130775	0.917116167969195	0.805633045097495	"PRKAA2/FGF9"	2
"M1"	"MAPK targets/ Nuclear events mediated by MAP kinases"	"MAPK targets/ Nuclear events mediated by MAP kinases"	"1/208"	"30/7644"	0.563616866657172	0.923477198429535	0.811220839227293	"MEF2C"	1
"M1"	"Signaling by FGFR1 mutants"	"Signaling by FGFR1 mutants"	"1/208"	"30/7644"	0.563616866657172	0.923477198429535	0.811220839227293	"FGF9"	1
"M1"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"2/208"	"70/7644"	0.572303214869454	0.932139393279108	0.818830072013302	"CACNB4/GFRA2"	2
"M1"	"Amino acid transport across the plasma membrane"	"Amino acid transport across the plasma membrane"	"1/208"	"31/7644"	0.575538023964147	0.932139393279108	0.818830072013302	"SLC6A15"	1
"M1"	"Gluconeogenesis"	"Gluconeogenesis"	"1/208"	"31/7644"	0.575538023964147	0.932139393279108	0.818830072013302	"MDH1"	1
"M1"	"Striated Muscle Contraction"	"Striated Muscle Contraction"	"1/208"	"31/7644"	0.575538023964147	0.932139393279108	0.818830072013302	"TNNT2"	1
"M1"	"Regulation of beta-cell development"	"Regulation of beta-cell development"	"1/208"	"32/7644"	0.587135041042231	0.942045321429195	0.827531851939113	"NEUROD1"	1
"M1"	"Signal amplification"	"Signal amplification"	"1/208"	"32/7644"	0.587135041042231	0.942045321429195	0.827531851939113	"GNG2"	1
"M1"	"Thrombin signalling through proteinase activated receptors (PARs)"	"Thrombin signalling through proteinase activated receptors (PARs)"	"1/208"	"32/7644"	0.587135041042231	0.942045321429195	0.827531851939113	"GNG2"	1
"M1"	"Membrane Trafficking"	"Membrane Trafficking"	"5/208"	"190/7644"	0.594029466841221	0.942045321429195	0.827531851939113	"DNM1/YWHAG/SH3GL2/GJB6/PRKAA2"	5
"M1"	"Costimulation by the CD28 family"	"Costimulation by the CD28 family"	"2/208"	"73/7644"	0.595278693841893	0.942045321429195	0.827531851939113	"PAK1/PAK3"	2
"M1"	"E2F mediated regulation of DNA replication"	"E2F mediated regulation of DNA replication"	"1/208"	"33/7644"	0.598416689947015	0.942045321429195	0.827531851939113	"CCNA1"	1
"M1"	"Keratan sulfate/keratin metabolism"	"Keratan sulfate/keratin metabolism"	"1/208"	"33/7644"	0.598416689947015	0.942045321429195	0.827531851939113	"B4GALT6"	1
"M1"	"Metabolism of steroid hormones and vitamin D"	"Metabolism of steroid hormones and vitamin D"	"1/208"	"33/7644"	0.598416689947015	0.942045321429195	0.827531851939113	"STAR"	1
"M1"	"Steroid hormones"	"Steroid hormones"	"1/208"	"33/7644"	0.598416689947015	0.942045321429195	0.827531851939113	"STAR"	1
"M1"	"Synthesis of PIPs at the plasma membrane"	"Synthesis of PIPs at the plasma membrane"	"1/208"	"33/7644"	0.598416689947015	0.942045321429195	0.827531851939113	"SYNJ1"	1
"M1"	"Signalling to RAS"	"Signalling to RAS"	"1/208"	"34/7644"	0.609391506461405	0.956642532489692	0.840354650192294	"SHC3"	1
"M1"	"HSF1-dependent transactivation"	"HSF1-dependent transactivation"	"1/208"	"35/7644"	0.620067796429346	0.970691090789115	0.85269548900561	"CAMK2D"	1
"M1"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"2/208"	"77/7644"	0.624464759916999	0.97485887520376	0.856356644447581	"PAK1/PAK3"	2
"M1"	"ABC-family proteins mediated transport"	"ABC-family proteins mediated transport"	"1/208"	"36/7644"	0.630453641920566	0.977699288390784	0.858851781710578	"ABCD2"	1
"M1"	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"1/208"	"36/7644"	0.630453641920566	0.977699288390784	0.858851781710578	"EIF5A2"	1
"M1"	"Metabolism of nucleotides"	"Metabolism of nucleotides"	"2/208"	"78/7644"	0.631503277021093	0.977699288390784	0.858851781710578	"GDA/HPRT1"	2
"M1"	"Post-translational protein modification"	"Post-translational protein modification"	"7/208"	"278/7644"	0.637440662319963	0.984180363252251	0.864545027842865	"ST8SIA3/TUSC3/B4GALT6/ST6GALNAC5/EIF5A2/GALNTL6/ADAMTS3"	7
"M1"	"Platelet Aggregation (Plug Formation)"	"Platelet Aggregation (Plug Formation)"	"1/208"	"37/7644"	0.640556907230834	0.986282142092408	0.866391317927214	"RASGRP1"	1
"M1"	"Intrinsic Pathway for Apoptosis"	"Intrinsic Pathway for Apoptosis"	"1/208"	"38/7644"	0.650385244722091	0.988798391303322	0.868601696050305	"YWHAG"	1
"M1"	"Phagosomal maturation (early endosomal stage)"	"Phagosomal maturation (early endosomal stage)"	"1/208"	"38/7644"	0.650385244722091	0.988798391303322	0.868601696050305	"ATP6V1A"	1
"M1"	"O-glycosylation of TSR domain-containing proteins"	"O-glycosylation of TSR domain-containing proteins"	"1/208"	"39/7644"	0.659946100506709	0.988798391303322	0.868601696050305	"ADAMTS3"	1
"M1"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"2/208"	"83/7644"	0.66516293722935	0.988798391303322	0.868601696050305	"NGEF/MCF2"	2
"M1"	"Negative regulation of FGFR signaling"	"Negative regulation of FGFR signaling"	"1/208"	"40/7644"	0.66924671998003	0.988798391303322	0.868601696050305	"FGF9"	1
"M1"	"Signaling by the B Cell Receptor (BCR)"	"Signaling by the B Cell Receptor (BCR)"	"5/208"	"209/7644"	0.677759751553229	0.988798391303322	0.868601696050305	"PRKCB/ITPR1/RASGRP1/KITLG/FGF9"	5
"M1"	"IRS-mediated signalling"	"IRS-mediated signalling"	"2/208"	"85/7644"	0.677920217459475	0.988798391303322	0.868601696050305	"PRKAA2/FGF9"	2
"M1"	"Activation of gene expression by SREBF (SREBP)"	"Activation of gene expression by SREBF (SREBP)"	"1/208"	"41/7644"	0.678294153205194	0.988798391303322	0.868601696050305	"HMGCS1"	1
"M1"	"Retinoid metabolism and transport"	"Retinoid metabolism and transport"	"1/208"	"41/7644"	0.678294153205194	0.988798391303322	0.868601696050305	"GPC5"	1
"M1"	"Signaling by Retinoic Acid"	"Signaling by Retinoic Acid"	"1/208"	"41/7644"	0.678294153205194	0.988798391303322	0.868601696050305	"SDR16C5"	1
"M1"	"Collagen formation"	"Collagen formation"	"2/208"	"86/7644"	0.684149760273595	0.988798391303322	0.868601696050305	"COL24A1/ADAMTS3"	2
"M1"	"Constitutive PI3K/AKT Signaling in Cancer"	"Constitutive PI3K/AKT Signaling in Cancer"	"2/208"	"86/7644"	0.684149760273595	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"Downstream signaling events of B Cell Receptor (BCR)"	"Downstream signaling events of B Cell Receptor (BCR)"	"4/208"	"170/7644"	0.685052690813689	0.988798391303322	0.868601696050305	"PRKCB/RASGRP1/KITLG/FGF9"	4
"M1"	"Netrin-1 signaling"	"Netrin-1 signaling"	"1/208"	"42/7644"	0.687095260154204	0.988798391303322	0.868601696050305	"UNC5D"	1
"M1"	"Non-integrin membrane-ECM interactions"	"Non-integrin membrane-ECM interactions"	"1/208"	"42/7644"	0.687095260154204	0.988798391303322	0.868601696050305	"NRXN1"	1
"M1"	"Triglyceride Biosynthesis"	"Triglyceride Biosynthesis"	"1/208"	"42/7644"	0.687095260154204	0.988798391303322	0.868601696050305	"ELOVL4"	1
"M1"	"HIV Transcription Initiation"	"HIV Transcription Initiation"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"PDP1"	1
"M1"	"RNA Polymerase II HIV Promoter Escape"	"RNA Polymerase II HIV Promoter Escape"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"RNA Polymerase II Promoter Escape"	"RNA Polymerase II Promoter Escape"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"RNA Polymerase II Transcription Initiation"	"RNA Polymerase II Transcription Initiation"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	"1/208"	"43/7644"	0.695656715809022	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"IRS-related events"	"IRS-related events"	"2/208"	"88/7644"	0.696314063554635	0.988798391303322	0.868601696050305	"PRKAA2/FGF9"	2
"M1"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"2/208"	"89/7644"	0.702250296331858	0.988798391303322	0.868601696050305	"PRKAA2/FGF9"	2
"M1"	"FRS2-mediated cascade"	"FRS2-mediated cascade"	"1/208"	"44/7644"	0.703985015126444	0.988798391303322	0.868601696050305	"FGF9"	1
"M1"	"Transcriptional activation of mitochondrial biogenesis"	"Transcriptional activation of mitochondrial biogenesis"	"1/208"	"44/7644"	0.703985015126444	0.988798391303322	0.868601696050305	"MEF2C"	1
"M1"	"Glycogen storage diseases"	"Glycogen storage diseases"	"6/208"	"258/7644"	0.709821717275808	0.988798391303322	0.868601696050305	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"6/208"	"258/7644"	0.709821717275808	0.988798391303322	0.868601696050305	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"6/208"	"258/7644"	0.709821717275808	0.988798391303322	0.868601696050305	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"1/208"	"45/7644"	0.712086477870352	0.988798391303322	0.868601696050305	"ITPR1"	1
"M1"	"Signaling by FGFR mutants"	"Signaling by FGFR mutants"	"1/208"	"45/7644"	0.712086477870352	0.988798391303322	0.868601696050305	"FGF9"	1
"M1"	"PCP/CE pathway"	"PCP/CE pathway"	"2/208"	"91/7644"	0.713834844573217	0.988798391303322	0.868601696050305	"PRKCB/PRKCG"	2
"M1"	"G beta:gamma signalling through PI3Kgamma"	"G beta:gamma signalling through PI3Kgamma"	"1/208"	"48/7644"	0.735090514296325	0.988798391303322	0.868601696050305	"GNG2"	1
"M1"	"Regulation of actin dynamics for phagocytic cup formation"	"Regulation of actin dynamics for phagocytic cup formation"	"2/208"	"95/7644"	0.735875961373984	0.988798391303322	0.868601696050305	"PAK1/WASF1"	2
"M1"	"Muscle contraction"	"Muscle contraction"	"1/208"	"49/7644"	0.742344486522018	0.988798391303322	0.868601696050305	"TNNT2"	1
"M1"	"Arachidonic acid metabolism"	"Arachidonic acid metabolism"	"1/208"	"50/7644"	0.749400753382244	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"1/208"	"50/7644"	0.749400753382244	0.988798391303322	0.868601696050305	"GPC5"	1
"M1"	"Nuclear Envelope Breakdown"	"Nuclear Envelope Breakdown"	"1/208"	"50/7644"	0.749400753382244	0.988798391303322	0.868601696050305	"PRKCB"	1
"M1"	"Cellular response to heat stress"	"Cellular response to heat stress"	"1/208"	"51/7644"	0.756264677966981	0.988798391303322	0.868601696050305	"CAMK2D"	1
"M1"	"PI-3K cascade"	"PI-3K cascade"	"2/208"	"100/7644"	0.761387645374734	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"PI3K events in ERBB2 signaling"	"PI3K events in ERBB2 signaling"	"2/208"	"100/7644"	0.761387645374734	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"PI3K events in ERBB4 signaling"	"PI3K events in ERBB4 signaling"	"2/208"	"100/7644"	0.761387645374734	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"PI3K/AKT Signaling in Cancer"	"PI3K/AKT Signaling in Cancer"	"2/208"	"100/7644"	0.761387645374734	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"PIP3 activates AKT signaling"	"PIP3 activates AKT signaling"	"2/208"	"100/7644"	0.761387645374734	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"4/208"	"190/7644"	0.765503069553871	0.988798391303322	0.868601696050305	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"4/208"	"190/7644"	0.765503069553871	0.988798391303322	0.868601696050305	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"4/208"	"190/7644"	0.765503069553871	0.988798391303322	0.868601696050305	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"4/208"	"190/7644"	0.765503069553871	0.988798391303322	0.868601696050305	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"PI3K/AKT activation"	"PI3K/AKT activation"	"2/208"	"103/7644"	0.775653416822833	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"Assembly of collagen fibrils and other multimeric structures"	"Assembly of collagen fibrils and other multimeric structures"	"1/208"	"54/7644"	0.775753880273378	0.988798391303322	0.868601696050305	"COL24A1"	1
"M1"	"Golgi Associated Vesicle Biogenesis"	"Golgi Associated Vesicle Biogenesis"	"1/208"	"54/7644"	0.775753880273378	0.988798391303322	0.868601696050305	"SH3GL2"	1
"M1"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"1/208"	"54/7644"	0.775753880273378	0.988798391303322	0.868601696050305	"HMGCS1"	1
"M1"	"GAB1 signalosome"	"GAB1 signalosome"	"2/208"	"104/7644"	0.780241198520747	0.988798391303322	0.868601696050305	"KITLG/FGF9"	2
"M1"	"Circadian Clock"	"Circadian Clock"	"1/208"	"55/7644"	0.781899228481959	0.988798391303322	0.868601696050305	"MEF2C"	1
"M1"	"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	"7/208"	"324/7644"	0.785589599067811	0.988798391303322	0.868601696050305	"YWHAG/MEF2C/TUBA4A/PRKAR2B/PRKAA2/MCHR1/CNGB1"	7
"M1"	"degradation of DVL"	"degradation of DVL"	"1/208"	"56/7644"	0.787876954200203	0.988798391303322	0.868601696050305	"HECW1"	1
"M1"	"MAP kinase activation in TLR cascade"	"MAP kinase activation in TLR cascade"	"1/208"	"56/7644"	0.787876954200203	0.988798391303322	0.868601696050305	"MEF2C"	1
"M1"	"SCF(Skp2)-mediated degradation of p27/p21"	"SCF(Skp2)-mediated degradation of p27/p21"	"1/208"	"56/7644"	0.787876954200203	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"FCERI mediated NF-kB activation"	"FCERI mediated NF-kB activation"	"1/208"	"57/7644"	0.793691608065037	0.988798391303322	0.868601696050305	"RASGRP1"	1
"M1"	"DNA Damage/Telomere Stress Induced Senescence"	"DNA Damage/Telomere Stress Induced Senescence"	"1/208"	"58/7644"	0.799347617755623	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Cytochrome P450 - arranged by substrate type"	"Cytochrome P450 - arranged by substrate type"	"1/208"	"60/7644"	0.810200820292591	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Clathrin derived vesicle budding"	"Clathrin derived vesicle budding"	"1/208"	"61/7644"	0.815406283027183	0.988798391303322	0.868601696050305	"SH3GL2"	1
"M1"	"trans-Golgi Network Vesicle Budding"	"trans-Golgi Network Vesicle Budding"	"1/208"	"61/7644"	0.815406283027183	0.988798391303322	0.868601696050305	"SH3GL2"	1
"M1"	"RNA Polymerase II Pre-transcription Events"	"RNA Polymerase II Pre-transcription Events"	"1/208"	"62/7644"	0.82046964754391	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"Hedgehog ligand biogenesis"	"Hedgehog ligand biogenesis"	"1/208"	"64/7644"	0.830185420537947	0.988798391303322	0.868601696050305	"GPC5"	1
"M1"	"Processing-defective Hh variants abrogate ligand secretion"	"Processing-defective Hh variants abrogate ligand secretion"	"1/208"	"64/7644"	0.830185420537947	0.988798391303322	0.868601696050305	"GPC5"	1
"M1"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"4/208"	"212/7644"	0.834577540966215	0.988798391303322	0.868601696050305	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"Cyclin E associated events during G1/S transition"	"Cyclin E associated events during G1/S transition"	"1/208"	"65/7644"	0.834845240132684	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Transcription of the HIV genome"	"Transcription of the HIV genome"	"1/208"	"65/7644"	0.834845240132684	0.988798391303322	0.868601696050305	"TAF4B"	1
"M1"	"Activation of NF-kappaB in B cells"	"Activation of NF-kappaB in B cells"	"1/208"	"66/7644"	0.839377789288563	0.988798391303322	0.868601696050305	"PRKCB"	1
"M1"	"Cyclin A:Cdk2-associated events at S phase entry"	"Cyclin A:Cdk2-associated events at S phase entry"	"1/208"	"66/7644"	0.839377789288563	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"1/208"	"68/7644"	0.848074821534034	0.988798391303322	0.868601696050305	"ATP6V1A"	1
"M1"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"1/208"	"69/7644"	0.852245945758021	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Glucose metabolism"	"Glucose metabolism"	"1/208"	"69/7644"	0.852245945758021	0.988798391303322	0.868601696050305	"MDH1"	1
"M1"	"Toll Like Receptor 4 (TLR4) Cascade"	"Toll Like Receptor 4 (TLR4) Cascade"	"2/208"	"124/7644"	0.856165306577632	0.988798391303322	0.868601696050305	"DNM1/MEF2C"	2
"M1"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"1/208"	"70/7644"	0.856303086785391	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Orc1 removal from chromatin"	"Orc1 removal from chromatin"	"1/208"	"70/7644"	0.856303086785391	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Switching of origins to a post-replicative state"	"Switching of origins to a post-replicative state"	"1/208"	"70/7644"	0.856303086785391	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"1/208"	"72/7644"	0.864087735930939	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Removal of licensing factors from origins"	"Removal of licensing factors from origins"	"1/208"	"72/7644"	0.864087735930939	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"1/208"	"73/7644"	0.867821194848842	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Regulation of DNA replication"	"Regulation of DNA replication"	"1/208"	"75/7644"	0.874984659069509	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"1/208"	"75/7644"	0.874984659069509	0.988798391303322	0.868601696050305	"MEF2C"	1
"M1"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"3/208"	"181/7644"	0.875463180957494	0.988798391303322	0.868601696050305	"HMGCS1/ELOVL4/PRKAA2"	3
"M1"	"Senescence-Associated Secretory Phenotype (SASP)"	"Senescence-Associated Secretory Phenotype (SASP)"	"1/208"	"76/7644"	0.8784201447233	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Regulation of APC/C activators between G1/S and early anaphase"	"Regulation of APC/C activators between G1/S and early anaphase"	"1/208"	"77/7644"	0.881761662944435	0.988798391303322	0.868601696050305	"CCNA1"	1
"M1"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP1B1 causes Glaucoma"	"Defective CYP1B1 causes Glaucoma"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
"M1"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"1/208"	"78/7644"	0.885011771852531	0.988798391303322	0.868601696050305	"CYP2C8"	1
